idpicto,lemma,synset,synset2,relation,head,headrel,dependent,deprel,antonym,number,lemma_plural,disable
29434,quatre-vingt-onze,fre-30-02195234-a,02202873-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29434,quatre-vingt-onze,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29436,92,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29436,92,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29436,92,fre-30-02195328-a,02202967-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29436,quatre-vingt-douze,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29436,quatre-vingt-douze,fre-30-02195328-a,02202967-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29436,quatre-vingt-douze,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29438,93,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29438,93,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29438,93,fre-30-02195423-a,02203062-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29438,quatre-vingt-treize,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29438,quatre-vingt-treize,fre-30-02195423-a,02203062-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29438,quatre-vingt-treize,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29440,94,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29440,94,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29440,94,fre-30-02195523-a,02203162-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29440,quatre-vingt-quatorze,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29440,quatre-vingt-quatorze,fre-30-02195523-a,02203162-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29440,quatre-vingt-quatorze,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29442,95,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29442,95,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29442,95,fre-30-02195620-a,02203259-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29442,quatre-vingt-quinze,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29442,quatre-vingt-quinze,fre-30-02195620-a,02203259-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29442,quatre-vingt-quinze,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29444,96,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29444,96,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29444,96,fre-30-02195716-a,02203355-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29444,quatre-vingt-seize,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29444,quatre-vingt-seize,fre-30-02195716-a,02203355-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29444,quatre-vingt-seize,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29446,97,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29446,97,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29446,97,fre-30-02195811-a,02203450-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29446,quatre-vingt-dix-sept,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29446,quatre-vingt-dix-sept,fre-30-02195811-a,02203450-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29446,quatre-vingt-dix-sept,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29448,98,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29448,98,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29448,98,fre-30-02195911-a,02203550-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29448,quatre-vingt-dix-huit,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29448,quatre-vingt-dix-huit,fre-30-02195911-a,02203550-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29448,quatre-vingt-dix-huit,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29450,99,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29450,99,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29450,99,fre-30-02196012-a,02203651-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29450,quatre-vingt-dix-neuf,fre-30-13582013-n,13603216-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29450,quatre-vingt-dix-neuf,fre-30-02196012-a,02203651-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
29450,quatre-vingt-dix-neuf,fre-30-06807198-n,06820056-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29452,1:00,\N,\N,,\N,\N,\N,\N,\N,\N,\N,\
29452,13:00,\N,\N,,\N,\N,\N,\N,\N,\N,\N,\
29452,13h00,\N,\N,,\N,\N,\N,\N,\N,\N,\N,\
29452,1h00,\N,\N,,\N,\N,\N,\N,\N,\N,\N,\
29452,treize_heures,\N,\N,,\N,\N,\N,\N,\N,\N,\N,\
29452,une_heure,\N,\N,,\N,\N,\N,\N,\N,\N,\N,\
29454,10:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29454,10h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29454,22:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29454,22h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29454,dix_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29454,vingt-deux_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29456,10:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29456,10h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29456,22:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29456,22h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29456,dix_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29456,vingt-deux_heures_quinze,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29458,10:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29458,10h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29458,22:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29458,22h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29458,dix_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29458,dix_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29458,vingt-deux_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29460,11:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29460,11h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29460,23:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29460,23h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29460,onze_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29460,ving-trois_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29462,11:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29462,11h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29462,23:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29462,23h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29462,onze_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29462,vingt-trois_heures_quinze,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29464,11:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29464,11h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29464,23:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29464,23h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29464,onze_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29464,onze_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29464,vingt-trois_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29466,1:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29466,13:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29466,13h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29466,1h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29466,treize_heures_quinze,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29466,une_heure_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29468,00:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29468,0h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29468,12:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29468,12h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29468,douze_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29468,midi,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29468,minuit,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29470,0:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29470,0h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29470,12:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29470,12h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29470,midi_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29470,minuit_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29472,00:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29472,0h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29472,12:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29472,12h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29472,midi_et_demi,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29472,midi_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29472,minuit_et_demi,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29472,minuit_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29474,1:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29474,13:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29474,13h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29474,1h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29474,treize_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29474,une_heure_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29474,une_heure_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29476,14:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29476,14h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29476,2:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29476,2h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29476,deux_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29476,quatorze_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29478,14:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29478,14h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29478,2:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29478,2h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29478,deux_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29478,quatorze_heures_quinze,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29480,14:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29480,14h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29480,2:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29480,2h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29480,deux_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29480,deux_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29480,quatorze_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29482,15:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29482,15h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29482,3:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29482,3h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29482,quinze_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29482,trois_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29484,15:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29484,15h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29484,3:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29484,3h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29484,quinze_heures_quinze,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29484,trois_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29486,15:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29486,15h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29486,3:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29486,3h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29486,quinze_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29486,trois_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29486,trois_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29488,16:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29488,16h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29488,4:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29488,4h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29488,quatre_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29488,seize_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29490,16:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29490,16h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29490,4:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29490,4h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29490,quatre_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29492,16:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29492,16h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29492,4:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29492,4h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29492,quatre_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29492,quatre_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29492,seize_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29494,17:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29494,17h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29494,5:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29494,5h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29494,cinq_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29494,dix-sept_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29496,17:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29496,17h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29496,5:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29496,5h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29496,cinq_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29496,dix-sept_heures_quine,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29498,17:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29498,5:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29498,5h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29498,7h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29498,cinq_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29498,cinq_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29498,dix-sept_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29500,18:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29500,18h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29500,6:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29500,6h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29500,dix-huit_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29500,six_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29502,18:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29502,18h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29502,6:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29502,6h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29502,dix-huit_heures_15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29502,six_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29504,18:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29504,18h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29504,6:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29504,6h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29504,dix-huit_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29504,six_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29504,six_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29506,19:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29506,19h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29506,7:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29506,7h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29506,dix-neuf_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29506,sept_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29508,19:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29508,19h5,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29508,7:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29508,7h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29508,dix-neuf_heures_quinze,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29508,sept_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29510,19:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29510,19h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29510,7:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29510,7h30_2,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29510,dix-neuf_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29510,sept_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29510,sept_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29512,20:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29512,20h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29512,8:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29512,8h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29512,huit_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29512,vingt_heures,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29514,20:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29514,20h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29514,8:15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29514,8h15,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29514,huit_heures_et_quart,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29514,vingt_heures_quinze,fre-30-15234942-n,15259739-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29516,20:3,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29516,20h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29516,8:30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29516,8h30,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29516,huit_heures_et_demie,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29516,huit_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29516,vingt_heures_trente,fre-30-13736799-n,13758939-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
29518,21:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29518,21h00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
29518,9:00,fre-30-00197182-r,00198594-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
